year,mon,day,time,strata,count.upstream,count.downstream,number.up,notes,camera.desc,minutes,seconds
2024,6,30,1525,4,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1535,4,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1610,4,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1715,5,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1720,5,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1850,5,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1930,5,NA,NA,NA,NA,NA,NA,NA
2024,6,30,2150,6,NA,NA,NA,NA,NA,NA,NA
2024,6,30,2220,6,NA,NA,NA,NA,NA,NA,NA
2024,6,30,2245,6,NA,NA,NA,NA,NA,NA,NA
2024,6,30,2315,6,NA,NA,NA,NA,NA,NA,NA
